,P1,P2,P3,T1,T2,T3,TA,TG,PO,QG
2017-09-02 02:00:00,5.528588425193568,5.353115297189672,5.307417678811975,63.0865314087086,44.575774464241306,44.3233317693276,24.933355122265052,31.003390000000003,5.252982858103616,187063.76637966934
2017-09-02 02:30:00,5.5295622029639695,5.353673725493153,5.310440339659422,63.107118953169525,44.554963325978214,44.30890007196057,24.719816018224837,31.002306070047997,5.2535293288354135,186986.35634613785
2017-09-02 03:00:00,5.52951504844163,5.35329071269845,5.310791,63.091556037081006,44.547630581764096,44.29305867411496,24.341973024671052,31.005890858890492,5.253703431101152,186912.53898740368
2017-09-02 03:30:00,5.529702608936285,5.353266524084163,5.308132515585823,63.0532756334019,44.540559503566655,44.27558249773193,23.644906442341032,31.00906531504817,5.2539277508817195,186838.75878945636
2017-09-02 04:00:00,5.5292732052183675,5.352772662923024,5.3071949732728445,63.02798865837964,44.5223001562775,44.26337230005847,23.133183670540575,31.01079418732883,5.253779284797719,186767.6184423572
2017-09-02 04:30:00,5.52982287334629,5.3527439756012445,5.309802924167926,63.021694642772076,44.51933847524622,44.22497255062036,23.04058043779552,31.01504925262619,5.254253893727213,186697.70723117283
2017-09-02 05:00:00,5.531575452546967,5.3546127065956055,5.3120645505865935,63.00420767101188,44.50190656662878,44.20393641741617,22.90764584920754,31.017901987945873,5.2552471639436575,186628.50909976353
2017-09-02 05:30:00,5.531791676864078,5.3545984761959335,5.308913104665998,62.96948630877672,44.49214330555193,44.208305597672336,22.74343246999556,31.01957316701561,5.255170761038376,186561.28364445266
2017-09-02 06:00:00,5.530928713070551,5.3540357026357475,5.308594,62.96799783391521,44.48673278583151,44.19389134778179,22.648864590810145,31.02193375621303,5.25434203696896,186497.2183707228
2017-09-02 06:30:00,5.530568800559959,5.353115837970887,5.3099314365358286,62.9460129707309,44.49091679088184,44.197163149201145,22.440210017811236,31.02339447567818,5.254089703329903,186434.88157293075
2017-09-02 07:00:00,5.532559093602893,5.355295900906771,5.300672254039291,62.928175406126535,44.512164595064434,44.25730282330662,22.54368843830875,31.022503533878442,5.256343515088148,186373.4963987501
2017-09-02 07:30:00,5.5360384504814455,5.359642686425361,5.3119095470670965,62.95733106465206,44.541626114511146,44.306321793027045,23.573738110016023,31.01434506726804,5.260823506011373,186311.05211665106
2017-09-11 22:00:00,5.833699652756232,5.658651325608647,5.619873,62.03530877252829,43.14542838213523,42.9008268602375,24.083330140380344,30.82706074449241,5.576155483761141,163556.47615361025
2017-09-11 22:30:00,5.830676094356238,5.656331539734743,5.617805331338833,62.033936839020974,43.10210006840008,42.90579842487932,24.40416323615864,30.824066030258273,5.572570339893836,163840.96193301093
2017-09-11 23:00:00,5.8262623006248315,5.6501841402406265,5.60991649238834,62.067611698538684,43.12228060309682,42.88828285652053,23.81727927314452,30.81838041547157,5.566439953879728,164050.86297844208
2017-09-11 23:30:00,5.821087828877169,5.644583707050231,5.603726457530216,62.069452240614574,43.117380747144736,42.87974648593793,23.505434984339647,30.815344441305147,5.561390025091339,164264.47034059354
2017-09-12 00:00:00,5.818679562723463,5.64144240898525,5.6002192175556935,62.02683357712025,43.10617935437928,42.86566502527814,22.60170057743972,30.81368186733773,5.557109253937919,164392.55223916634
2017-09-12 00:30:00,5.812413397231637,5.636816195017552,5.594875178292984,61.948295043371324,43.112041631264134,42.84862261848643,22.186466954027413,30.811222845407272,5.550222933763298,164565.76860841445
2017-09-12 01:00:00,5.807476161421603,5.629120627454003,5.58917140909609,61.8920642100661,43.10403649327714,42.85189440218251,22.150228726397387,30.80907349113958,5.543965165112764,164767.43065599265
2017-09-12 01:30:00,5.802894277985691,5.6263508283356405,5.585449,61.90145062587573,43.087922877640324,42.8550238300049,21.31458963395905,30.804676607247888,5.539727713613956,164927.68411000574
2017-09-12 02:00:00,5.796919839133452,5.621194037911963,5.582769410468254,61.86618766941467,43.08091015565788,42.817529192903926,21.007760006572497,30.80071055174409,5.535784629406963,165042.5156551285
2017-09-12 02:30:00,5.790451600463689,5.612855267289053,5.572389396131926,61.83842149818838,43.083445853570005,42.81180363794439,21.000977050560454,30.795743959308812,5.525859978976292,165161.46606925776
2017-09-12 03:00:00,5.7801853030360855,5.602932230730448,5.565368485095696,61.814776708672426,43.06621103637145,42.774045580817386,20.39560097555087,30.791800886686328,5.515218156313097,165328.5399564982
